armor	classs	commondrop	displayid	dps	flags2	id	level	name	reqclass	reqlevel	reqrace	side	slot	slotbak	source__001	source__002	sourcemore__bd	sourcemore__c	sourcemore__c2	sourcemore__icon	sourcemore__dd	sourcemore__n	sourcemore__s	sourcemore__t	sourcemore__ti	sourcemore__z	speed	subclass	firstseenpatch	popularity	contentPhase
	2		19633	9.2	8192	2821	18	6Mo'grosh Masher		13			21	21	2											38	2.5	4	0	17	1
	2		19644	3.81	8192	781	9	7Stone Gnoll Hammer		4			21	21	2												2.1	4	0	16	1
	2		19623	3.25	8192	2259	8	7Frostmane Club		3			21	21	2												2	4	0	16	1
	2		19626	2.65	8192	2500	7	7Light Hammer		2			21	21													1.7	4	0	16	1
	2		4351	11.82	8192	925	25	7Flail		20			21	21	5												2.2	4	0	15	1
	2		19615	6.43	8192	4303	12	6Cranial Thumper		7			21	21	2							Deeb		1	1911	85	2.8	4	0	15	1
	2		5203	1.11	8192	3294	3	7Deadman Club					21	21	2							Karrel Grayves		1	1918	85	1.8	4	0	15	1
	2		6795	11.14	8192	4439	22	6Bruiser Club		17			21	21	2							Rot Hide Bruiser		1	1944	130	2.2	4	0	14	1
	2		19621	3	8192	766	7	7Flanged Mace		2			21	21	2												2	4	0	14	1
	2		19636	1.84	8192	1382	5	7Rock Mace		1		2	21	21	4			215	1			Rite of Strength		5	757		1.9	4	0	14	1
	2		8579	1.58	8192	2055	4	7Small Wooden Hammer					21	21	2												1.9	4	0	14	1
	2		21052	1	8192	3262	3	7Putrid Wooden Hammer					21	21	2												2	4	0	14	1
	2	TRUE	19784	8.75	8192	1825	28	8Bulky Bludgeon		23			21	21	2												2.8	4	0	13	1
	2		8287	6.32	8192	852	14	7Mace		9			13	13	5												1.9	4	0	13	1
	2		22120	25.79	8192	2532	46	7Morning Star		41			21	21	5												1.9	4	0	12	1
	2	TRUE	19716	16.43	8192	4021	46	8Blunting Mace		41			21	21	2												2.1	4	0	12	1
	2		19782	1.84	8192	10544	5	7Thistlewood Maul		3		1	21	21	4			141	1			Webwood Venom		5	916		1.9	4	0	12	1
	2		8803	16.6	8192	2524	34	7Truncheon		29			21	21	5												2.5	4	0	11	1
	2		6794	19.74	8192	16792	37	6Giant Club		32			21	21													1.9	4	0	10	1
	2	TRUE	5217	5.18	8192	1815	17	8Ornamental Mace		12			21	21	2												2.8	4	0	10	1
	2		5204	4.74	8192	3329	11	7Spiked Wooden Plank		6			21	21	2							Maggot Eye		1	1753	85	1.9	4	0	10	1
	2		5194	1.05	8192	36	2	7Worn Mace					21	21													1.9	4	0	10	1
	2		5219	1	8192	2485	3	7Splintered Board					21	21													2	4	0	9	1
	2		19771	7.61	8192	6968	15	6Elunite Hammer	1	10		1	21	21	4			-81	4			Weapons of Elunite		5	1693		2.3	4	0	8	1
	2	TRUE	19775	3.75	8192	1510	12	8Heavy Hammer		7			21	21	2												2.4	4	0	8	1
	2		19772	1.84	8192	3269	5	7Forsaken Maul		2		2	21	21	4			85	0			The Scarlet Crusade		5	381		1.9	4	0	8	1
	2		19650	4.75	8192	2064	11	7Trogg Club		6			21	21	2							Rockjaw Backbreaker		1	1118	1	2	4	0	7	1
	2		5009	4.17	8192	1913	10	7Studded Blackjack		5			21	21	2											12	1.8	4	0	5	1
	2	TRUE	1758	3.25	8192	2056	10	8The Velvet Hammer		5			21	21													2	4	0	5	1
	2		19634	2.14	8192	4924	5	7Primitive Club		2		2	21	21	4			14	1			Vile Familiars		5	792		2.1	4	0	5	1
	2		19777	1.96	8192	5580	5	7Militia Hammer		2		1	21	21	4			12	0			Brotherhood of Thieves		5	18		2.3	4	0	5	1
	2		6440	2.19	8192	7005	4	7Skinning Knife					13	13	5												1.6	14	0	3601	1
	2		6589	1	8192	4616	1	7Ryedol's Lucky Pick					13	13	2						-1					3	1.5	14	0	2249	1
	2		7494	2.71	8192	6219	10	7Arclight Spanner					21	21	1			11		inv_misc_wrench_01		Arclight Spanner	202	6	7430		2.4	14	0	2163	1
	2		8568	1.25	8192	5956	1	7Blacksmith Hammer					21	21	5												2	14	0	1155	1
	2		6568	1.5	8192	2901	4	7Mining Pick					21	21	5												2	14	0	1114	1
	2	TRUE	13583	150	8192	6174	20	8Twain Random Sword		15			17	17													0.5	14	0	149	1
	2	TRUE	13853	150	8192	7170	20	8Twain Random Sword FOO		15			17	17													0.5	14	0	83	1
	2		34365		8192	21713	1	7Elune's Candle		10			0		4			-366	9			Elune's Candle		5	8862			14	0	27	5
	2		3947	14.66	8192	2808	29	7Torch of Flame					21	21													2.9	14	0	25	1
	2		6567	0.68	8192	4704	1	7OLDCeremonial Club					21	21													2.2	14	0	7	1
	2			0.68	8192	5410	1	7OLDCeremonial Club					0														2.2	14	0	3	1
	2		20743	8.27	8192	4369	21	6Deadly Blunderbuss		16			15	26	1			11		inv_weapon_rifle_07		Deadly Blunderbuss	202	6	3936		2.6	3	0	13990	1
	2		28636	32.76	8192	2099	58	4Dwarven Hand Cannon		53			15	26	2												2.9	3	0	6311	1
	2		8258	27.67	8192	2100	48	4Precisely Calibrated Boomstick		43			15	26	2												1.5	3	0	4379	1
	2		21071	10.96	8192	13136	21	5Lil Timmy's Peashooter		16			15	26	2												2.6	3	0	2941	1
	2		28786	17.31	8192	13137	34	5Ironweaver		29			15	26	2												2.6	3	0	2684	1
	2		18298	24.62	8192	9412	47	5Galgann's Fireblaster		42			15	26	2		1				-1	Galgann Firehammer		1	7291	1337	2.6	3	0	2057	1
	2		28769	26.11	8192	13139	50	5Guttbuster		45			15	26	2												2.7	3	0	1823	1
	2		6592	5.25	8192	4577	13	6Compact Shotgun		8			15	26	2												2	3	0	1462	1
	2		28634	22.32	8192	13138	42	5The Silencer		37			15	26	2												2.8	3	0	1295	1
	2		8095	19.42	8192	17687	43	6Master Hunter's Rifle		28			15	26	4			33	0			Big Game Hunter		5	208		2.6	3	0	1158	1
	2		28718	13.26	8192	2098	27	5Double-barreled Shotgun		22			15	26	2												2.3	3	0	1156	1
	2		31210	36.8	8192	18282	65	4Core Marksman Rifle		60			15	26	1			11		inv_weapon_rifle_05		Core Marksman Rifle	202	6	22795		2.5	3	0	990	1
	2		4427	27.35	8192	17717	53	5Megashot Rifle		48			15	26	2		1				-1	Tinkerer Gizlock		1	13601	2100	1.7	3	0	915	1
	2		18372	17.93	8192	9456	35	5Glass Shooter		30			15	26	2		1				-1	Dark Iron Ambassador		1	6228	721	2.9	3	0	800	1
	2		20729	12.5	8192	3041	31	"6""Mage-Eye"" Blunderbuss"		26			15	26	2	4		491	2			The Crone of the Kraul		5	1101		2.8	3	0	716	1
	2		15821	16.52	8192	7729	33	5Chesterfall Musket		28			15	26	2						-1					796	2.3	3	0	658	1
	2		15835	10.37	8192	4379	26	6Silver-plated Shotgun		21			15	26	1			11		inv_weapon_rifle_07		Silver-plated Shotgun	202	6	3949		2.7	3	0	646	1
	2		24721	31.17	8192	16007	61	5Flawless Arcanite Rifle		56			15	26	1			11		inv_weapon_rifle_03		Flawless Arcanite Rifle	202	6	19833		3	3	0	585	1
	2		6600	4.13	8192	4362	10	6Rough Boomstick		5			15	26	1			11		inv_weapon_rifle_03		Rough Boomstick	202	6	3925		2.3	3	0	584	1
	2		18405	14.35	8192	9487	29	5Hi-tech Supergun		24			15	26	2						-1					721	2.3	3	0	576	1
	2		18298	17.93	8192	10508	41	6Mithril Blunderbuss		36			15	26	1			11		inv_weapon_rifle_07		Mithril Blunderbuss	202	6	12595		2.9	3	0	574	1
	2		20663	22.76	8192	9422	43	5Shadowforge Bushmaster		38			15	26													2.9	3	0	540	1
	2		20744	20.17	8192	10510	44	6Mithril Heavy-bore Rifle		39			15	26	1			11		inv_weapon_rifle_07		Mithril Heavy-bore Rifle	202	6	12614		2.9	3	0	473	1
	2		26616	24.2	8192	15995	52	6Thorium Rifle		47			15	26	1			11		inv_weapon_rifle_07		Thorium Rifle	202	6	19792		2.5	3	0	425	1
	2		35071	33.83	8192	22656	60	4The Purifier					15	26													3	3	0	386	6
	2		29163	40.19	8192	17072	70	4Blastershot Launcher		60			15	26	2		1					Golemagg the Incinerator		1	11988	2717	2.6	3	0	336	1
	2		8257	11.76	8192	4383	29	6Moonsight Rifle		24			15	26	1			11		inv_weapon_rifle_06		Moonsight Rifle	202	6	3954		1.7	3	0	315	1
	2		26737	28.33	8192	16004	55	5Dark Iron Rifle		50			15	26	1			11		inv_weapon_rifle_08		Dark Iron Rifle	202	6	19796		2.7	3	0	301	1
	2		28743	29.78	8192	13146	58	5Shell Launcher Shotgun		53			15	26	2												2.3	3	0	298	1
	2		20736	15.28	8192	4086	37	6Flash Rifle		30			15	26	4			3	0			Pearl Diving		5	705		1.8	3	0	252	1
	2		20734	13.24	8192	3042	33	"6BKP ""Sparrow"" Smallbore"		28			15	26	2												1.7	3	0	246	1
	2		31876	43.93	8192	19368	75	4Dragonbreath Hand Cannon		60			15	26	2		1					Ebonroc		1	14601	2677	2.8	3	0	242	3
	2		34484	49.17	8192	23557	81	4Larvae of the Great Worm		60			15	26	2		1					Ouro		1	15517	3428	3	3	0	237	5
	2	TRUE	20740	7.5	8192	3040	19	6Hunter's Muzzle Loader		14			15	26	2												1.8	3	0	234	1
	2		8095	20.58	8192	4111	45	6Master Hunter's Rifle					15	26													2.6	3	0	227	1
	2		6612	20.17	8192	3430	44	6Sniper Rifle		39			15	26	2												3	3	0	227	1
	2		20662	17.37	8192	4127	40	6Shrapnel Blaster		30		1	15	26	4			33	0			Colonel Kurzen		5	202		1.9	3	0	225	1
	2		6601	7.37	8192	3567	19	6Dwarven Fishing Pole		20		1	15	26	4			44	0			Murloc Poachers		5	150		1.9	3	0	214	1
	2		6594	9.72	8192	4372	24	6Lovingly Crafted Boomstick		19			15	26	1			11		inv_weapon_rifle_07		Lovingly Crafted Boomstick	202	6	3939		1.8	3	0	212	1
	2		20732	6.4	8192	2904	16	6Daryl's Hunting Rifle		11		1	15	26	4			38	0			A Hunter's Boast		5	257		2.5	3	0	186	1
	2		26411	16.03	8192	15691	38	6Sidegunner Shottie		32			15	26	4			405	1			Gizelton Caravan		5	5943		2.9	3	0	184	1
	2		6591	16.6	8192	15322	39	6Smoothbore Gun		34			15	26	2												2.5	3	0	175	1
	2		13060	25.79	8192	13474	56	6Farmer Dalson's Shotgun		52			15	26	4			28	0			Locked Away		5	5060		1.9	3	0	166	1
	2		28870	14.74	8192	17042	36	6Nail Spitter		28		2	15	26	4			722	2			An Unholy Alliance		5	6521		1.9	3	0	164	1
	2		20735	15.24	8192	8188	37	6Explosive Shotgun		32			15	26	2												2.1	3	0	160	1
	2		35370	49	8192	22810	81	4Toxin Injector		60			15	26	2		1					Grobbulus		1	15931	3456	2	3	0	156	6
	2		18298	31.21	8192	13380	61	5Willey's Portable Howitzer		56			15	26	2		1				-1	Cannon Master Willey		1	10997	2017	2.9	3	0	149	1
	2		8257	28.85	8192	13248	56	5Burstshot Harquebus		51			15	26													2.6	3	0	144	1
	2		31758	46.38	8192	18855	78	4Grand Marshal's Hand Cannon		60			15	26													2.9	3	0	138	2
	2		31237	33.39	8192	20722	65	5Crystal Slugthrower		60			15	26													2.8	3	0	138	5
	2		6607	2.95	8192	2509	9	7Ornate Blunderbuss		4			15	26	5												2.2	3	0	133	1
	2		32577	38.93	8192	19853	68	4Gurubashi Dwarf Destroyer		60			15	26	2		1					Hakkar		1	14834	1977	2.8	3	0	121	4
	2		34139	47.31	8192	21272	79	4Blessed Qiraji Musket		60			15	26	4			3428	3			Imperial Qiraji Armaments		5	8789		2.6	3	0	107	5
	2		28229	7.88	8192	15205	20	6Owlsight Rifle		17		1	15	26	4			148	1			The Sleeper Has Awakened		5	5321		2.6	3	0	97	1
	2		31237	31.73	8192	18755	62	5Xorothian Firestick		57			15	26	2		1				-1	Lord Hel'nurath		1	14506	2557	2.6	3	0	95	2
	2		28781	27.39	8192	11629	53	5Houndmaster's Rifle		48			15	26	2		1				-1	Houndmaster Grebmar		1	9319	1584	2.3	3	0	95	1
	2		34484	35	8192	21800	68	5Silithid Husked Launcher		60			15	26													2.8	3	0	94	5
	2		31747	46.38	8192	18860	78	4High Warlord's Street Sweeper		60			15	26													2.9	3	0	88	2
	2		13060	15.36	8192	6798	37	6Blasting Hackbut		30		2	15	26	4			15	1			Questioning Reethe		5	1273		2.8	3	0	86	1
	2		7531	7.83	8192	5309	20	6Privateer Musket		13		2	15	26	4			17	1			The Guns of Northwatch		5	891		2.3	3	0	84	1
	2		20738	5	8192	3079	12	6Skorn's Rifle		6		2	15	26	4			215	1			The Demon Scarred Cloak		5	770		1.9	3	0	79	1
	2		20728	5	8192	2511	14	7Hunter's Boomstick		9			15	26	5												2.1	3	0	68	1
	2		20726	9.63	8192	3024	26	"7BKP 2700 ""Enforcer"""		21			15	26	5												2.7	3	0	62	1
	2		6592	22.39	8192	4089	48	6Ricochet Blunderbuss		43			15	26	2												2.3	3	0	61	1
	2		28786	27.78	8192	16992	60	6Smokey's Explosive Launcher		54			15	26	4			139	0			"When Smokey Sings, I Get Violent"		5	6041		2.7	3	0	60	1
	2		8258	27.95	8192	15325	60	6Sharpshooter Harquebus		55			15	26	2												2.2	3	0	49	1
	2		20727	7.4	8192	3023	21	7Large Bore Blunderbuss		16			15	26	5												2.5	3	0	48	1
	2		20725	13.81	8192	3025	36	"7BKP 42 ""Ultra"""		31			15	26	5												2.1	3	0	46	1
	2	TRUE	20717	7.88	8192	3780	33	8Long-barreled Musket		28			15	26	2												2.6	3	0	42	1
	2		28557	23.26	8192	15323	50	6Percussion Shotgun		45			15	26	2												2.3	3	0	41	1
	2		20728	2.96	8192	8181	9	7Hunting Rifle		4			15	26	2												2.7	3	0	39	1
	2		6594	2.05	8192	2510	3	7Solid Blunderbuss					15	26	5												2.2	3	0	38	1
	2	TRUE	20979	4.09	8192	2781	18	8Dirty Blunderbuss		13			15	26	2												2.2	3	0	34	1
	2		20741	2.5	8192	8182	7	7Pellet Rifle		2			15	26	2												2.6	3	0	32	1
	2		6606	1.52	8192	2508	2	7Old Blunderbuss					15	26	5							Thulman Flintcrag		1	5510	1519	2.3	3	0	32	1
	2	TRUE	20718	7	8192	2786	29	8Oiled Blunderbuss		24			15	26	2												2	3	0	31	1
	2	TRUE	20717	5	8192	2783	22	8Shoddy Blunderbuss		17			15	26	2												2.1	3	0	28	1
	2		28060	2.22	8192	12446	5	7Anvilmar Musket					15	26													2.7	3	0	21	
	2		28206	2.11	8192	12448	5	7Light Hunting Rifle					15	26													1.9	3	0	18	
	2	TRUE	20654	3.18	8192	2778	13	8Cheap Blunderbuss		8			15	26	2												2.2	3	0	17	1
	2		28331	26	8192	15324	56	6Burnside Rifle		51			15	26	2												2.5	3	0	14	1
	2		30809	27.8	8192	18460	60	6Unsophisticated Hand Cannon		55			15	26	2		1				-1					2557	2.5	3	0	11	2
	2	TRUE	20721	15.83	8192	13825	57	8Primed Musket		52			15	26	2												1.8	3	0	11	
	2	TRUE	20654	1.88	8192	2774	7	8Rust-covered Blunderbuss		2			15	26	2	21											2.4	3	0	10	1
	2	TRUE	20721	11.61	8192	4026	43	8Sentinel Musket		38			15	26	2												2.8	3	0	9	1
	2		20619	19	8192	6367	30	7Big Iron Fishing Pole		25			17	17	2							Shellfish Trap		2	176582	405	3	20	0	11748	1
	2		20619	38.83	8192	19022	50	6Nat Pagle's Extreme Angler FC-5000				2	17	17	4			47	0			"Snapjaws, Mon!"		5	7815		3	20	0	4002	1
	2		20618	5.67	8192	6365	10	7Strong Fishing Pole		5			17	17	5												3	20	0	3175	1
	2		20619	17.5	8192	19970	20	5Arcanite Fishing Pole					17	17	4			-101	5			Master Angler		5	8193		3	20	0	2971	4
	2		20731	11.83	8192	6366	20	7Darkwood Fishing Pole		15			17	17													3	20	0	885	1
	2		20730	1	8192	6256	1	7Fishing Pole					17	17	5												3	20	0	728	1
	2		20618	5.67	8192	12225	10	7Blump Family Fishing Pole				1	17	17	4			148	1			The Family and the Fishing Pole		5	1141		3	20	0	282	1
